anomaly_energy_region_gap_mean,anomaly_energy_region_gap_std,background_mean_mean,background_mean_std,class,defect_type,energy_gap_region_gap_mean,energy_gap_region_gap_std,mask_mean_mean,mask_mean_std,n,normal_energy_region_gap_mean,normal_energy_region_gap_std,pixel_auc_mean,pixel_auc_std,region_gap_mean,region_gap_std,score_energy_region_gap_mean,score_energy_region_gap_std,severity,variant
nan,nan,0.6886294595897198,0.0003774363022455296,pill,cutout,nan,nan,0.6947597786784172,0.0016767645010768008,16,0.014367576688528061,0.003908859136352772,0.9102117540905448,0.04564933226215604,0.0061303190886974335,0.0016546604644760586,0.014367576688528061,0.003908859136352772,0.25,cone_normal_only
-0.01269688829779625,0.0034174334332864047,0.4795433897525072,0.0004349637228420457,pill,cutout,0.027064428431913257,0.007237501919916184,0.48630090430378914,0.0018448398398495513,16,0.014367576688528061,0.003908859136352772,0.9162555349176672,0.04062187309542438,0.006757514551281929,0.0018081610338505024,0.027064428431913257,0.007237501919916184,0.25,cone_contrastive
nan,nan,0.013694206369109452,0.0032930338684024414,pill,cutout,nan,nan,0.0326046796690207,0.018580925335051054,16,nan,nan,0.8721506705519747,0.05567764791058487,0.018910473299911246,0.01801204201143015,nan,nan,0.5,cosine
nan,nan,0.688599806278944,0.0003627719289569185,pill,cutout,nan,nan,0.6942501477897167,0.0015738137359483043,16,0.013228841125965118,0.0036798669041790653,0.8999034450912077,0.04998703403576779,0.005650341510772705,0.001559847796287468,0.013228841125965118,0.0036798669041790653,0.5,cone_normal_only
-0.01136171817779541,0.0028828040496741594,0.47952255234122276,0.0004255720210265277,pill,cutout,0.02459054533392191,0.006448190763061126,0.4856618996709585,0.0016311220608303722,16,0.013228841125965118,0.0036798669041790653,0.9059851774331285,0.043328297752036074,0.006139347329735756,0.0016108287414663535,0.02459054533392191,0.006448190763061126,0.5,cone_contrastive
nan,nan,0.012863601092249155,0.003231924602510922,pill,cutout,nan,nan,0.03405143378768116,0.022738980053002317,16,nan,nan,0.8720134316838933,0.06089123175588943,0.021187832695432007,0.021806720962132143,nan,nan,0.75,cosine
nan,nan,0.6885268911719322,0.00035997327286890047,pill,cutout,nan,nan,0.6943482123315334,0.0020532301481272323,16,0.013631761074066162,0.004729102320551588,0.8993023900544752,0.060366027647063836,0.0058213211596012115,0.0020052402572435096,0.013631761074066162,0.004729102320551588,0.75,cone_normal_only
-0.011803708970546722,0.003581381409119293,0.47943633235991,0.0004210996364103658,pill,cutout,0.025435485178604722,0.008205666168894695,0.48578672856092453,0.002102139111294861,16,0.013631761074066162,0.004729102320551588,0.9055125748105353,0.05288207118851231,0.006350396201014519,0.002049833336250221,0.025435485178604722,0.008205666168894695,0.75,cone_contrastive
nan,nan,0.012915777741000056,0.0033123858534089786,pill,cutout,nan,nan,0.06532040901947767,0.04906282520993179,16,nan,nan,0.9265939271811652,0.029070299505624054,0.05240463127847761,0.047339959259970726,nan,nan,1.0,cosine
nan,nan,0.6885269656777382,0.00034837416238188494,pill,cutout,nan,nan,0.6958655305206776,0.0017674143972540753,16,0.017209574580192566,0.0041048123394643084,0.942997755048217,0.03283599240620711,0.007338564842939377,0.0017350164891418902,0.017209574580192566,0.0041048123394643084,1.0,cone_normal_only
-0.016717959195375443,0.0037150014338514486,0.4794182702898979,0.0004079720901010064,pill,cutout,0.03392754786182195,0.007450930362877751,0.487890113145113,0.0019141275192765242,16,0.017209574580192566,0.0041048123394643084,0.9518358101596148,0.024135112981514974,0.008471842855215073,0.0018618344542415787,0.03392754786182195,0.007450930362877751,1.0,cone_contrastive
nan,nan,0.011162843322381377,0.0024401252630501095,pill,scratch,nan,nan,0.01519917972109397,0.03262196278213328,16,nan,nan,0.574588878536212,0.25054123402234163,0.004036336398712592,0.032331064437416,nan,nan,0.0,cosine
nan,nan,0.6882240287959576,0.00026017785566460633,pill,scratch,nan,nan,0.6889184862375259,0.0035746599567520313,16,0.0016297809779644012,0.008241432761461696,0.5536338874886397,0.2894013908677502,0.0006944574415683746,0.0035199214563947615,0.0016297809779644012,0.008241432761461696,0.0,cone_normal_only
-0.0011999160051345825,0.006635745459670826,0.4790374580770731,0.0003039140041480742,pill,scratch,0.0028297007083892822,0.014765975966736398,0.47974405996501446,0.0037372240592817023,16,0.0016297809779644012,0.008241432761461696,0.55452010606284,0.2824821478063174,0.0007066018879413605,0.0036863486075386313,0.0028297007083892822,0.014765975966736398,0.0,cone_contrastive
nan,nan,0.012887995457276702,0.0031200515045342694,pill,scratch,nan,nan,0.21373313665390015,0.14315097371435948,16,nan,nan,0.9805914978702799,0.01840418231759452,0.20084514119662344,0.14188544410048776,nan,nan,0.25,cosine
nan,nan,0.6883147731423378,0.00032172382701950105,pill,scratch,nan,nan,0.6989871896803379,0.0026341370484775487,16,0.025135621428489685,0.005958615173604839,0.9829183063213864,0.011316295151241775,0.010672416538000107,0.002500889713630144,0.025135621428489685,0.005958615173604839,0.25,cone_normal_only
-0.02435440942645073,0.0057282839440140655,0.47915559634566307,0.0003653412381993786,pill,scratch,0.04949005861999467,0.011616469345061496,0.4915168061852455,0.00304050485790835,16,0.025135621428489685,0.005958615173604839,0.9864201409258777,0.00921587384420049,0.012361209839582443,0.002903377018571128,0.04949005861999467,0.011616469345061496,0.25,cone_contrastive
nan,nan,0.013184642710257322,0.003229078922969353,pill,scratch,nan,nan,0.2533370768651366,0.16926066272601922,16,nan,nan,0.987261979930699,0.008358302783848873,0.2401524341548793,0.1677673617727247,nan,nan,0.5,cosine
nan,nan,0.6883251518011093,0.000328814791599757,pill,scratch,nan,nan,0.6999548338353634,0.0027571183943438057,16,0.027407586574554443,0.006350933071894728,0.9875369982214359,0.006650554090699922,0.011629682034254074,0.0026603194003362966,0.027407586574554443,0.006350933071894728,0.5,cone_normal_only
-0.02687932178378105,0.006112315838450074,0.47918195091187954,0.0003738302569540075,pill,scratch,0.05428691164706834,0.012396441413111135,0.4927418529987335,0.0031855362570471436,16,0.027407586574554443,0.006350933071894728,0.9907149244870839,0.004984079321798324,0.013559902086853981,0.0030984232345533974,0.05428691164706834,0.012396441413111135,0.5,cone_contrastive
nan,nan,0.013156874338164926,0.003125803449327965,pill,scratch,nan,nan,0.23519666772335768,0.16073749887756653,16,nan,nan,0.9853420725722348,0.010180990786759282,0.22203979338519275,0.15949742357342434,nan,nan,0.75,cosine
nan,nan,0.6883355304598808,0.00032827253637330314,pill,scratch,nan,nan,0.6997421085834503,0.0026110746801921454,16,0.026872310787439346,0.006012542091330622,0.9870045031344046,0.007009548735392833,0.011406578123569489,0.0025186971563504264,0.026872310787439346,0.006012542091330622,0.75,cone_normal_only
-0.02633790671825409,0.00581469547774835,0.47920456528663635,0.0003780211985981279,pill,scratch,0.05321024994191248,0.011739430770803767,0.49249533005058765,0.003010277698074737,16,0.026872310787439346,0.006012542091330622,0.9902138350196421,0.00543525134136415,0.013290764763951302,0.002934236339078582,0.05321024994191248,0.011739430770803767,0.75,cone_contrastive
nan,nan,0.013067877327557653,0.003013127979113207,pill,scratch,nan,nan,0.19707815279252827,0.143208331185786,16,nan,nan,0.9793144890875778,0.017192619511132892,0.18401027546497062,0.142121388085466,nan,nan,1.0,cosine
nan,nan,0.6883558444678783,0.0003246211264269562,pill,scratch,nan,nan,0.6990270353853703,0.0026745172821227513,16,0.02512247860431671,0.006106018065411669,0.9830416153673961,0.012098276419519263,0.010671190917491913,0.002564013326445698,0.02512247860431671,0.006106018065411669,1.0,cone_normal_only
-0.02453373372554779,0.005678038962829686,0.47922863624989986,0.00038160847620994493,pill,scratch,0.04965622288000304,0.011700865145327997,0.49163118563592434,0.0030258113542418977,16,0.02512247860431671,0.006106018065411669,0.9870201678811894,0.008992858398998124,0.012402549386024475,0.0029244327125769725,0.04965622288000304,0.011700865145327997,1.0,cone_contrastive
nan,nan,0.004420294659212232,0.0007675194877787453,screw,noise_patch,nan,nan,0.010857175486307824,0.010732990483471667,16,nan,nan,0.6409907945804456,0.22154070484592686,0.006436880827095592,0.010719128364336037,nan,nan,0.0,cosine
nan,nan,0.6859967783093452,0.00025332243465207334,screw,noise_patch,nan,nan,0.6886219531297684,0.00422581196812538,16,0.0061423517763614655,0.009997834188110922,0.6245421318736801,0.23438829079868734,0.0026251748204231262,0.0042747843562621676,0.0061423517763614655,0.009997834188110922,0.0,cone_normal_only
-0.0040817223489284515,0.006553445497990195,0.4769906587898731,0.0002444047725946606,screw,noise_patch,0.010224081110209227,0.01654312908140109,0.47954285331070423,0.0040544807104822625,16,0.0061423517763614655,0.009997834188110922,0.6348855255021502,0.22509328790795122,0.002552194520831108,0.004129539265721241,0.010224081110209227,0.01654312908140109,0.0,cone_contrastive
nan,nan,0.005340628224075772,0.0009462437181638556,screw,noise_patch,nan,nan,0.026603833946865052,0.012131969124055847,16,nan,nan,0.9181519030957334,0.04745734735327162,0.02126320572278928,0.011917470100014007,nan,nan,0.25,cosine
nan,nan,0.6862619146704674,0.00035331085697154404,screw,noise_patch,nan,nan,0.6934196352958679,0.002083162663675413,16,0.016716621816158295,0.0049311223110297675,0.9010580032633944,0.04492104382137491,0.007157720625400543,0.0020975545703715006,0.016716621816158295,0.0049311223110297675,0.25,cone_normal_only
-0.014909472316503525,0.003074990392760576,0.477261520922184,0.0003625424635331258,screw,noise_patch,0.03162610367871821,0.007910458478785326,0.48515588976442814,0.0019383021087539909,16,0.016716621816158295,0.0049311223110297675,0.9173375995075697,0.04283322434451043,0.007894368842244148,0.0019755736402775337,0.03162610367871821,0.007910458478785326,0.25,cone_contrastive
nan,nan,0.006575186911504716,0.0013517244559626774,screw,noise_patch,nan,nan,0.07304732187185436,0.039417331885888966,16,nan,nan,0.9690088329777933,0.02253553013664014,0.06647213496034965,0.03860361357615018,nan,nan,0.5,cosine
nan,nan,0.6864919550716877,0.0003180581926081005,screw,noise_patch,nan,nan,0.6960983462631702,0.0017827138782143992,16,0.02249903231859207,0.004288107115580778,0.9456193882526368,0.03136525708384018,0.009606391191482544,0.0018174599157976964,0.02249903231859207,0.004288107115580778,0.5,cone_normal_only
-0.01999932900071144,0.004140140192450905,0.4775417950004339,0.0003204906825597822,screw,noise_patch,0.042498374124988914,0.008402680618749424,0.4881525468081236,0.002022931821173715,16,0.02249903231859207,0.004288107115580778,0.9582270759756757,0.028159736837931673,0.010610751807689667,0.0020990835437773845,0.042498374124988914,0.008402680618749424,0.5,cone_contrastive
nan,nan,0.007100726827047765,0.0012609297994591658,screw,noise_patch,nan,nan,0.07429654779843986,0.03423444048371276,16,nan,nan,0.973612534145943,0.0154953732879343,0.0671958209713921,0.033496212967564255,nan,nan,0.75,cosine
nan,nan,0.6865873634815216,0.00030968911841023413,screw,noise_patch,nan,nan,0.6965624950826168,0.0013955909683121778,16,0.023373041301965714,0.003209716623766504,0.9496330592318427,0.020921064876103682,0.0099751316010952,0.001358228494084766,0.023373041301965714,0.003209716623766504,0.75,cone_normal_only
-0.0197707861661911,0.0032807551521636326,0.4776577167212963,0.0002916023849542897,screw,noise_patch,0.04314383934251964,0.006455952984080284,0.48842980712652206,0.001614707758847646,16,0.023373041301965714,0.003209716623766504,0.9603091686621797,0.01929804421169843,0.010772090405225754,0.0016128835209776246,0.04314383934251964,0.006455952984080284,0.75,cone_contrastive
nan,nan,0.007169020449509844,0.0013325662443814245,screw,noise_patch,nan,nan,0.06585311493836343,0.017991040828376745,16,nan,nan,0.9718150349307968,0.010925254169604704,0.05868409448885359,0.017058741306157123,nan,nan,1.0,cosine
nan,nan,0.6866091936826706,0.0003081050920569319,screw,noise_patch,nan,nan,0.6965315118432045,0.0010054120276870768,16,0.023245826363563538,0.002230089087497024,0.9483086536526942,0.015080227238611495,0.009922318160533905,0.0009448254763880491,0.023245826363563538,0.002230089087497024,1.0,cone_normal_only
-0.019087422639131546,0.002219050676707076,0.4776690136641264,0.00029013616935791525,screw,noise_patch,0.04233326343819499,0.004406356456715532,0.48823850043118,0.0011309473666981512,16,0.023245826363563538,0.002230089087497024,0.9581445414673089,0.013944999443477874,0.010569486767053604,0.001100724557031186,0.04233326343819499,0.004406356456715532,1.0,cone_contrastive
nan,nan,0.004420294659212232,0.0007675194877787453,screw,color_shift,nan,nan,0.010857175486307824,0.010732990483471667,16,nan,nan,0.6409907945804456,0.22154070484592686,0.006436880827095592,0.010719128364336037,nan,nan,0.0,cosine
nan,nan,0.6859967783093452,0.00025332243465207334,screw,color_shift,nan,nan,0.6886219531297684,0.00422581196812538,16,0.0061423517763614655,0.009997834188110922,0.6245421318736801,0.23438829079868734,0.0026251748204231262,0.0042747843562621676,0.0061423517763614655,0.009997834188110922,0.0,cone_normal_only
-0.0040817223489284515,0.006553445497990195,0.4769906587898731,0.0002444047725946606,screw,color_shift,0.010224081110209227,0.01654312908140109,0.47954285331070423,0.0040544807104822625,16,0.0061423517763614655,0.009997834188110922,0.6348855255021502,0.22509328790795122,0.002552194520831108,0.004129539265721241,0.010224081110209227,0.01654312908140109,0.0,cone_contrastive
nan,nan,0.004971024492988363,0.0007924239106524652,screw,color_shift,nan,nan,0.024498950719134882,0.01471554595106208,16,nan,nan,0.9053981385994937,0.06796091485103259,0.01952792622614652,0.014589488296037095,nan,nan,0.25,cosine
nan,nan,0.6862355060875416,0.00029048904622374397,screw,color_shift,nan,nan,0.6933046653866768,0.0023129627743931234,16,0.016508515924215317,0.005425517263419339,0.8993301429502827,0.05155922917047515,0.007069159299135208,0.002307748664964747,0.016508515924215317,0.005425517263419339,0.25,cone_normal_only
-0.013876378536224365,0.0038725101776439946,0.47721382416784763,0.0002944125806282987,screw,color_shift,0.030384932411834598,0.009243105958651103,0.48479827865958214,0.0022739419157110728,16,0.016508515924215317,0.005425517263419339,0.9113814798049797,0.05243421771642288,0.007584454491734505,0.0023084513530080126,0.030384932411834598,0.009243105958651103,0.25,cone_contrastive
nan,nan,0.005359076021704823,0.0008375716155090315,screw,color_shift,nan,nan,0.02207248460035771,0.012882011113793918,16,nan,nan,0.8941319188327896,0.06213452028122967,0.01671340857865289,0.01284671280762173,nan,nan,0.5,cosine
nan,nan,0.6863960325717926,0.0002990908364996136,screw,color_shift,nan,nan,0.6933202967047691,0.002015020605562883,16,0.016169127076864243,0.004755671913018805,0.8933501231533605,0.046372733437010275,0.006924264132976532,0.0020223466749681725,0.016169127076864243,0.004755671913018805,0.5,cone_normal_only
-0.01261497288942337,0.003561083709812228,0.477450393140316,0.000310789215625383,screw,color_shift,0.028784085297957063,0.008235051402672848,0.4846351817250252,0.002025624043446605,16,0.016169127076864243,0.004755671913018805,0.9011272908475734,0.04843434358604394,0.0071847885847091675,0.0020567172606445754,0.028784085297957063,0.008235051402672848,0.5,cone_contrastive
nan,nan,0.0055670000438112766,0.0008771192775683173,screw,color_shift,nan,nan,0.021852255798876286,0.0125162433073966,16,nan,nan,0.8914894447248709,0.05654884842281534,0.01628525575506501,0.012406885829993807,nan,nan,0.75,cosine
nan,nan,0.6864688098430634,0.00031736173018834707,screw,color_shift,nan,nan,0.6933844424784184,0.0018282462995469091,16,0.01614883914589882,0.004281031349551877,0.8915970443915682,0.04237573603829046,0.006915632635354996,0.0018195857575154868,0.01614883914589882,0.004281031349551877,0.75,cone_normal_only
-0.012448392808437347,0.0031640204414594315,0.477562103420496,0.0003250985727864602,screw,color_shift,0.0285971958655864,0.007348983294413495,0.4847002513706684,0.0018279441481391554,16,0.01614883914589882,0.004281031349551877,0.898771654723039,0.04405132064223943,0.007138147950172424,0.0018355158246177725,0.0285971958655864,0.007348983294413495,0.75,cone_contrastive
nan,nan,0.005658771959133446,0.0008809159050742405,screw,color_shift,nan,nan,0.02244289530790411,0.012572093755737831,16,nan,nan,0.8921245672275115,0.058898648754222654,0.016784123348770663,0.012423365809425067,nan,nan,1.0,cosine
nan,nan,0.6864733397960663,0.0003302554343048226,screw,color_shift,nan,nan,0.6935140676796436,0.0018063296341828787,16,0.016441158950328827,0.004169635810746707,0.8933760107253247,0.04151935538634225,0.007040727883577347,0.0017724311004215457,0.016441158950328827,0.004169635810746707,1.0,cone_normal_only
-0.012733303010463715,0.0030787181976002086,0.4775821082293987,0.0003300920271858228,screw,color_shift,0.029174480587244034,0.007138742681694669,0.484864404425025,0.0017953231980482403,16,0.016441158950328827,0.004169635810746707,0.9007285831365288,0.043774141042461766,0.007282296195626259,0.0017830131345239906,0.029174480587244034,0.007138742681694669,1.0,cone_contrastive
nan,nan,0.004420294659212232,0.0007675194877787453,screw,cutout,nan,nan,0.010857175486307824,0.010732990483471667,16,nan,nan,0.6409907945804456,0.22154070484592686,0.006436880827095592,0.010719128364336037,nan,nan,0.0,cosine
nan,nan,0.6859967783093452,0.00025332243465207334,screw,cutout,nan,nan,0.6886219531297684,0.00422581196812538,16,0.0061423517763614655,0.009997834188110922,0.6245421318736801,0.23438829079868734,0.0026251748204231262,0.0042747843562621676,0.0061423517763614655,0.009997834188110922,0.0,cone_normal_only
-0.0040817223489284515,0.006553445497990195,0.4769906587898731,0.0002444047725946606,screw,cutout,0.010224081110209227,0.01654312908140109,0.47954285331070423,0.0040544807104822625,16,0.0061423517763614655,0.009997834188110922,0.6348855255021502,0.22509328790795122,0.002552194520831108,0.004129539265721241,0.010224081110209227,0.01654312908140109,0.0,cone_contrastive
nan,nan,0.005691451427992433,0.0011304970077297696,screw,cutout,nan,nan,0.021719784359447658,0.01223037604014935,16,nan,nan,0.8832326872879159,0.06129056508349122,0.016028332931455225,0.012023733557497309,nan,nan,0.25,cosine
nan,nan,0.6864916197955608,0.0003321859628134132,screw,cutout,nan,nan,0.6930927932262421,0.0019775084344021933,16,0.015413183718919754,0.0046829723550802374,0.8858313767625573,0.04520705591700746,0.006601173430681229,0.001992224138389871,0.015413183718919754,0.0046829723550802374,0.25,cone_normal_only
-0.011857867240905762,0.003537349890882001,0.4775523729622364,0.0003482274483860345,screw,cutout,0.027271080762147903,0.00817852786880612,0.48435941338539124,0.001998291187204385,16,0.015413183718919754,0.0046829723550802374,0.891518633992975,0.04861140760104936,0.006807040423154831,0.0020425182185005984,0.027271080762147903,0.00817852786880612,0.25,cone_contrastive
nan,nan,0.006059469800675288,0.0012148089991359768,screw,cutout,nan,nan,0.019860679341945797,0.012069731131247811,16,nan,nan,0.8687044980823879,0.062159473589358825,0.01380120954127051,0.01180888876292047,nan,nan,0.5,cosine
nan,nan,0.6866100952029228,0.0003388586266766397,screw,cutout,nan,nan,0.6930086649954319,0.0017256751710141513,16,0.01493443176150322,0.004042493020855391,0.8789860070824996,0.03949170903143159,0.006398569792509079,0.0017195596103749037,0.01493443176150322,0.004042493020855391,0.5,cone_normal_only
-0.01102617010474205,0.003404021239050618,0.47771401703357697,0.0003330984791974087,screw,cutout,0.025960578816011548,0.007400788651444007,0.4841937590390444,0.0018458503740746317,16,0.01493443176150322,0.004042493020855391,0.8817843363644922,0.045343800405110796,0.006479742005467415,0.001848318582150313,0.025960578816011548,0.007400788651444007,0.5,cone_contrastive
nan,nan,0.006226934812730178,0.0012293545188191571,screw,cutout,nan,nan,0.01963730697752908,0.009252192251702613,16,nan,nan,0.8730428947904838,0.049913161949493634,0.0134103721647989,0.00896273867569549,nan,nan,0.75,cosine
nan,nan,0.6866054087877274,0.00032834704024520343,screw,cutout,nan,nan,0.6931256167590618,0.001358163816625894,16,0.0152147077023983,0.002948113314232243,0.879525238220999,0.03253264438232388,0.006520207971334457,0.0012529308452472459,0.0152147077023983,0.002948113314232243,0.75,cone_normal_only
-0.011633355170488358,0.0026991014874615128,0.47770421020686626,0.000313447216583451,screw,cutout,0.026848079869523644,0.0055670023883573425,0.48440544307231903,0.001484192813128123,16,0.0152147077023983,0.002948113314232243,0.8839705295186293,0.03906823980395601,0.006701232865452766,0.0013904719735772656,0.026848079869523644,0.0055670023883573425,0.75,cone_contrastive
nan,nan,0.006128012028057128,0.0014773643551389609,screw,cutout,nan,nan,0.02569418726488948,0.01735062442825126,16,nan,nan,0.8929933877440588,0.05132761667523405,0.01956617523683235,0.01673785418907298,nan,nan,1.0,cosine
nan,nan,0.6865238957107067,0.00034390139094016866,screw,cutout,nan,nan,0.6937311254441738,0.0015399502141032995,16,0.016826249659061432,0.0033100747522604554,0.8961927700479533,0.03637936023449841,0.007207229733467102,0.0014031198424748672,0.016826249659061432,0.0033100747522604554,1.0,cone_normal_only
-0.013792641460895538,0.003411504235000651,0.4775964170694351,0.00033896517527124277,screw,cutout,0.030618869233876467,0.0066057249361679655,0.4852393176406622,0.0017844168981718692,16,0.016826249659061432,0.0033100747522604554,0.9048510004866146,0.04209545264685234,0.007642900571227074,0.0016502439963029614,0.030618869233876467,0.0066057249361679655,1.0,cone_contrastive
nan,nan,0.004577272047754377,0.0008066732814701986,screw,scratch,nan,nan,0.012723069765343098,0.015645437485185775,16,nan,nan,0.6689614598837486,0.2593591395687707,0.00814579771758872,0.015411354856859275,nan,nan,0.0,cosine
nan,nan,0.6860612668097019,0.000250560740857578,screw,scratch,nan,nan,0.6890309639275074,0.00554390414673191,16,0.006952505558729172,0.012749483953515108,0.6494815055718741,0.2781517528863288,0.002969697117805481,0.005446876999524576,0.006952505558729172,0.012749483953515108,0.0,cone_normal_only
-0.004666171967983246,0.008152111736106344,0.47705335915088654,0.00023069113458488267,screw,scratch,0.011618654010817409,0.02087820801011092,0.479953745380044,0.005267059787840852,16,0.006952505558729172,0.012749483953515108,0.6647723627741127,0.26235148455061374,0.002900386229157448,0.005212001985666496,0.011618654010817409,0.02087820801011092,0.0,cone_contrastive
nan,nan,0.005359602699172683,0.0011738151803619595,screw,scratch,nan,nan,0.10025408130604774,0.0964256983559916,16,nan,nan,0.9808771140384592,0.031726477422886104,0.09489447860687505,0.09573904807910388,nan,nan,0.25,cosine
nan,nan,0.6862235814332962,0.00035578357314676375,screw,scratch,nan,nan,0.6964836567640305,0.002708361972273557,16,0.024041257798671722,0.006205642038240957,0.9595850243993602,0.04010130562711251,0.010260075330734253,0.0026233054991350907,0.024041257798671722,0.006205642038240957,0.25,cone_normal_only
-0.023077744990587234,0.005988363751895799,0.477244408801198,0.0003428980549421224,screw,scratch,0.04711893433704972,0.011984552892945392,0.4890096988528967,0.0030675894842137697,16,0.024041257798671722,0.006205642038240957,0.9763283581747091,0.033503479429483736,0.011765290051698685,0.0029945969032141107,0.04711893433704972,0.011984552892945392,0.25,cone_contrastive
nan,nan,0.005537419958272949,0.0013267587084068123,screw,scratch,nan,nan,0.09756940486840904,0.0857069809440031,16,nan,nan,0.9836627239425475,0.018766965509232958,0.09203198491013609,0.08487390976805591,nan,nan,0.5,cosine
nan,nan,0.68626918643713,0.0003617114834882816,screw,scratch,nan,nan,0.6966251023113728,0.002342453717089969,16,0.024265021085739136,0.0054411051592005944,0.9606992590294385,0.03437086091813646,0.010355915874242783,0.002299673652138272,0.024265021085739136,0.0054411051592005944,0.5,cone_normal_only
-0.023152019828557968,0.005448318553195643,0.4773306008428335,0.00034661690718814904,screw,scratch,0.04741703486070037,0.01069259517825775,0.4891703948378563,0.0027115318105920814,16,0.024265021085739136,0.0054411051592005944,0.9779446661933587,0.02586568259411988,0.011839793995022774,0.0026718129641074536,0.04741703486070037,0.01069259517825775,0.5,cone_contrastive
nan,nan,0.005399480054620653,0.0011266404562421048,screw,scratch,nan,nan,0.08286426879931241,0.049006543566374274,16,nan,nan,0.9833484698736035,0.020177689336966093,0.07746478874469176,0.048607777955607695,nan,nan,0.75,cosine
nan,nan,0.6862772963941097,0.00035080152844891313,screw,scratch,nan,nan,0.6964172720909119,0.001960291153706654,16,0.023750975728034973,0.0046202886543170755,0.9608933806426214,0.034088139127979304,0.01013997569680214,0.00195601926874486,0.023750975728034973,0.0046202886543170755,0.75,cone_normal_only
-0.022520139813423157,0.0042300849728458,0.47735223546624184,0.00033876078212509203,screw,scratch,0.046271157334558666,0.008634764465521397,0.48890565522015095,0.0021436383827465205,16,0.023750975728034973,0.0046202886543170755,0.9782209445929793,0.025191525294621233,0.011553419753909111,0.0021573303240539484,0.046271157334558666,0.008634764465521397,0.75,cone_contrastive
nan,nan,0.005268161141430028,0.0010571831969512625,screw,scratch,nan,nan,0.07834061933681369,0.039921103074553536,16,nan,nan,0.984110138678232,0.02319771415470194,0.07307245819538366,0.03966341636544595,nan,nan,1.0,cosine
nan,nan,0.686256967484951,0.0003276855157996533,screw,scratch,nan,nan,0.6962307915091515,0.0017834196758079919,16,0.02335793897509575,0.004270893970231038,0.9604572123368156,0.03243487646714295,0.00997382402420044,0.0018096425678928796,0.02335793897509575,0.004270893970231038,1.0,cone_normal_only
-0.02219562977552414,0.0038626794007884466,0.4773370698094368,0.000313880676399806,screw,scratch,0.04555357457138598,0.007926385615048645,0.48871121369302273,0.00191227376923395,16,0.02335793897509575,0.004270893970231038,0.9787426712465979,0.02564340414307122,0.01137414388358593,0.00198021465576669,0.04555357457138598,0.007926385615048645,1.0,cone_contrastive
nan,nan,0.009598777978681028,0.0019238604599204048,toothbrush,noise_patch,nan,nan,0.009924298501573503,0.012377412912847678,16,nan,nan,0.4784155394220998,0.22326773133399339,0.00032552052289247513,0.01222358505942871,nan,nan,0.0,cosine
nan,nan,0.6885805875062943,0.0002490040415818119,toothbrush,noise_patch,nan,nan,0.6884001791477203,0.0030657988983118214,16,-0.00041860342025756836,0.007311406558892922,0.4672710313961582,0.2210164824051419,-0.00018040835857391357,0.003127976368790592,-0.00041860342025756836,0.007311406558892922,0.0,cone_normal_only
0.00032982975244522095,0.005359425602574919,0.4796060901135206,0.0002824498775208975,toothbrush,noise_patch,-0.0007483847439289093,0.012651864359205473,0.47941938787698746,0.003082696326160403,16,-0.00041860342025756836,0.007311406558892922,0.47105950161064725,0.22009008764576216,-0.00018670223653316498,0.0031582392676111942,-0.0007483847439289093,0.012651864359205473,0.0,cone_contrastive
nan,nan,0.012374075595289469,0.0024277673203515105,toothbrush,noise_patch,nan,nan,0.05071655858773738,0.024575695164101977,16,nan,nan,0.8740194477048246,0.07939943601137381,0.03834248299244791,0.02389453038177269,nan,nan,0.25,cosine
nan,nan,0.6890881694853306,0.00038511278910806563,toothbrush,noise_patch,nan,nan,0.6944752894341946,0.001521708146009528,16,0.012615926563739777,0.003162969959017591,0.8467693822337575,0.07459107811746006,0.005387119948863983,0.0013417013411323854,0.012615926563739777,0.003162969959017591,0.25,cone_normal_only
-0.012596063315868378,0.003430792107098697,0.48017220571637154,0.00043583971281547574,toothbrush,noise_patch,0.025211995001882315,0.00643859186007128,0.4864672366529703,0.001845878598462408,16,0.012615926563739777,0.003162969959017591,0.8714042946183321,0.07506080143344204,0.006295030936598778,0.001608514300182106,0.025211995001882315,0.00643859186007128,0.25,cone_contrastive
nan,nan,0.014630369027145207,0.0032038063486349026,toothbrush,noise_patch,nan,nan,0.21318497648462653,0.16188838736174985,16,nan,nan,0.9755197340217757,0.02218060518640928,0.19855460745748132,0.16104953710954073,nan,nan,0.5,cosine
nan,nan,0.6890961155295372,0.00039170930000371226,toothbrush,noise_patch,nan,nan,0.6991648562252522,0.002795113091084074,16,0.023710589855909348,0.006935977037302621,0.9713636265089374,0.029549518580264836,0.01006874069571495,0.002911083827228287,0.023710589855909348,0.006935977037302621,0.5,cone_normal_only
-0.023178644478321075,0.006947616432603222,0.4801958967000246,0.0004317135756064026,toothbrush,noise_patch,0.04688925377558917,0.013807123315834315,0.4919075667858124,0.0033501410964769888,16,0.023710589855909348,0.006935977037302621,0.9769034200778437,0.025429146977699598,0.011711670085787773,0.0034507590965572295,0.04688925377558917,0.013807123315834315,0.5,cone_contrastive
nan,nan,0.015388504951260984,0.0036551272946037066,toothbrush,noise_patch,nan,nan,0.19938291748985648,0.0971262222269524,16,nan,nan,0.982430014195759,0.013265642113625449,0.1839944125385955,0.09605275248452022,nan,nan,0.75,cosine
