anomaly_energy_background_mean,anomaly_energy_mask_mean,anomaly_energy_region_gap,background_mean,box_x0,box_x1,box_y0,box_y1,class,defect_type,energy_gap_background_mean,energy_gap_mask_mean,energy_gap_region_gap,image_path,mask_mean,normal_energy_background_mean,normal_energy_mask_mean,normal_energy_region_gap,pixel_auc,region_gap,score_energy_background_mean,score_energy_mask_mean,score_energy_region_gap,severity,trial,variant
nan,nan,nan,0.6875523924827576,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6978815197944641,0.594375491142273,0.6186580061912537,0.024282515048980713,0.9919393668786413,0.010329127311706543,0.594375491142273,0.6186580061912537,0.024282515048980713,0.25,0,cone_normal_only
0.6797996163368225,0.6560326814651489,-0.023766934871673584,0.47865796089172363,605,765,160,320,capsule,scratch,-0.08542405813932419,-0.037374742329120636,0.04804931581020355,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4906586706638336,0.594375491142273,0.6186580061912537,0.024282515048980713,0.9943229281508966,0.012000709772109985,-0.08542405813932419,-0.037374742329120636,0.04804931581020355,0.25,0,cone_contrastive
nan,nan,nan,0.007486874703317881,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.19862255454063416,nan,nan,nan,0.9950418864753832,0.19113567983731627,nan,nan,nan,0.5,0,cosine
nan,nan,nan,0.6876206398010254,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6991817355155945,0.5945355296134949,0.6217329502105713,0.027197420597076416,0.994894230926976,0.011561095714569092,0.5945355296134949,0.6217329502105713,0.027197420597076416,0.5,0,cone_normal_only
0.6796402335166931,0.6522181630134583,-0.027422070503234863,0.4787377119064331,605,765,160,320,capsule,scratch,-0.08510458469390869,-0.03048519603908062,0.05461938865482807,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.49238014221191406,0.5945355296134949,0.6217329502105713,0.027197420597076416,0.9959837051195923,0.013642430305480957,-0.08510458469390869,-0.03048519603908062,0.05461938865482807,0.5,0,cone_contrastive
nan,nan,nan,0.008230334147810936,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.2174530029296875,nan,nan,nan,0.9936240828681008,0.20922266878187656,nan,nan,nan,0.75,0,cosine
nan,nan,nan,0.6876587271690369,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6993202567100525,0.5946248769760132,0.6220632195472717,0.027438342571258545,0.9939616988697431,0.011661529541015625,0.5946248769760132,0.6220632195472717,0.027438342571258545,0.75,0,cone_normal_only
0.679487943649292,0.6513853073120117,-0.028102636337280273,0.47879794239997864,605,765,160,320,capsule,scratch,-0.08486317098140717,-0.029322106391191483,0.05554106459021568,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.49267083406448364,0.5946248769760132,0.6220632195472717,0.027438342571258545,0.9950080508431162,0.013872891664505005,-0.08486317098140717,-0.029322106391191483,0.05554106459021568,0.75,0,cone_contrastive
nan,nan,nan,0.0076697589829564095,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.18347197771072388,nan,nan,nan,0.9930686288845902,0.17580221872776747,nan,nan,nan,1.0,0,cosine
nan,nan,nan,0.687625527381897,605,765,160,320,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6986470818519592,0.5945464372634888,0.6204612851142883,0.02591484785079956,0.9933799072253378,0.011021554470062256,0.5945464372634888,0.6204612851142883,0.02591484785079956,1.0,0,cone_normal_only
0.6794979572296143,0.6526423096656799,-0.026855647563934326,0.47877588868141174,605,765,160,320,capsule,scratch,-0.08495159447193146,-0.03218098729848862,0.05277060717344284,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.49195635318756104,0.5945464372634888,0.6204612851142883,0.02591484785079956,0.9949202191563455,0.013180464506149292,-0.08495159447193146,-0.03218098729848862,0.05277060717344284,1.0,0,cone_contrastive
nan,nan,nan,0.004995422437787056,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.0391484797000885,nan,nan,nan,0.8264993188437508,0.034153057262301445,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6873193979263306,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.692229688167572,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8077846373055806,0.004910290241241455,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.0,1,cone_normal_only
0.6802091002464294,0.6709019541740417,-0.009307146072387695,0.47841954231262207,721,881,516,676,capsule,noise_patch,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48361581563949585,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8105116459178174,0.005196273326873779,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,0.0,1,cone_contrastive
nan,nan,nan,0.006100533064454794,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.14257751405239105,nan,nan,nan,0.987918436703299,0.13647698098793626,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6875861287117004,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6968352198600769,0.5944520831108093,0.6161863207817078,0.021734237670898438,0.9676058201303661,0.009249091148376465,0.5944520831108093,0.6161863207817078,0.021734237670898438,0.25,1,cone_normal_only
0.6797751188278198,0.6580498814582825,-0.021725237369537354,0.47868308424949646,721,881,516,676,capsule,noise_patch,-0.08532299846410751,-0.04186355695128441,0.043459441512823105,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4895371198654175,0.5944520831108093,0.6161863207817078,0.021734237670898438,0.9749787715517393,0.01085403561592102,-0.08532299846410751,-0.04186355695128441,0.043459441512823105,0.25,1,cone_contrastive
nan,nan,nan,0.006854986771941185,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.21760602295398712,nan,nan,nan,0.9974006995708049,0.21075103618204594,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6874971389770508,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.7000793218612671,0.5942473411560059,0.6238637566566467,0.02961641550064087,0.9966098112783136,0.012582182884216309,0.5942473411560059,0.6238637566566467,0.02961641550064087,0.5,1,cone_normal_only
0.680016815662384,0.6521565914154053,-0.02786022424697876,0.47857168316841125,721,881,516,676,capsule,noise_patch,-0.08576961606740952,-0.02829287014901638,0.057476745918393135,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.49292781949043274,0.5942473411560059,0.6238637566566467,0.02961641550064087,0.9973682567894327,0.014356136322021484,-0.08576961606740952,-0.02829287014901638,0.057476745918393135,0.5,1,cone_contrastive
nan,nan,nan,0.006362521089613438,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.18666011095046997,nan,nan,nan,0.9971590230416781,0.18029758986085653,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6873840093612671,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.7001795172691345,0.5939841866493225,0.6240939497947693,0.030109763145446777,0.9980934138864068,0.012795507907867432,0.5939841866493225,0.6240939497947693,0.030109763145446777,0.75,1,cone_normal_only
0.680291473865509,0.6538312435150146,-0.026460230350494385,0.478437602519989,721,881,516,676,capsule,noise_patch,-0.08630729466676712,-0.029737256467342377,0.056570038199424744,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4925665557384491,0.5939841866493225,0.6240939497947693,0.030109763145446777,0.9977972392143677,0.014128953218460083,-0.08630729466676712,-0.029737256467342377,0.056570038199424744,0.75,1,cone_contrastive
nan,nan,nan,0.006050451658666134,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.15794292092323303,nan,nan,nan,0.9963110025836266,0.1518924692645669,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6873325109481812,721,881,516,676,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6997522115707397,0.5938645005226135,0.6230767965316772,0.02921229600906372,0.9971353450527346,0.012419700622558594,0.5938645005226135,0.6230767965316772,0.02921229600906372,1.0,1,cone_normal_only
0.6803973317146301,0.6553391218185425,-0.025058209896087646,0.47838127613067627,721,881,516,676,capsule,noise_patch,-0.08653287589550018,-0.03226236626505852,0.054270509630441666,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.49193546175956726,0.5938645005226135,0.6230767965316772,0.02921229600906372,0.9965644314278311,0.013554185628890991,-0.08653287589550018,-0.03226236626505852,0.054270509630441666,1.0,1,cone_contrastive
nan,nan,nan,0.004995422437787056,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.0391484797000885,nan,nan,nan,0.8264993188437508,0.034153057262301445,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6873193979263306,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.692229688167572,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8077846373055806,0.004910290241241455,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.0,1,cone_normal_only
0.6802091002464294,0.6709019541740417,-0.009307146072387695,0.47841954231262207,721,881,516,676,capsule,color_shift,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48361581563949585,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8105116459178174,0.005196273326873779,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,0.0,1,cone_contrastive
nan,nan,nan,0.0065545812249183655,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.06088484823703766,nan,nan,nan,0.9541542725985172,0.05433026701211929,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.687586784362793,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6946364641189575,0.594454824924469,0.6109796762466431,0.016524851322174072,0.9286911498868329,0.007049679756164551,0.594454824924469,0.6109796762466431,0.016524851322174072,0.25,1,cone_normal_only
0.6795663833618164,0.6633358001708984,-0.01623058319091797,0.47873592376708984,721,881,516,676,capsule,color_shift,-0.08511142432689667,-0.05235612019896507,0.032755304127931595,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48691511154174805,0.594454824924469,0.6109796762466431,0.016524851322174072,0.9466855110110829,0.008179187774658203,-0.08511142432689667,-0.05235612019896507,0.032755304127931595,0.25,1,cone_contrastive
nan,nan,nan,0.006556129548698664,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.07295171916484833,nan,nan,nan,0.9616473868905531,0.06639558961614966,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6876313090324402,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6951550841331482,0.5945590734481812,0.612203061580658,0.017643988132476807,0.9379714584478952,0.007523775100708008,0.5945590734481812,0.612203061580658,0.017643988132476807,0.5,1,cone_normal_only
0.6795147657394409,0.6617380976676941,-0.017776668071746826,0.478774756193161,721,881,516,676,capsule,color_shift,-0.08495570719242096,-0.04953503981232643,0.03542066738009453,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48761996626853943,0.5945590734481812,0.612203061580658,0.017643988132476807,0.9541102351256289,0.008845210075378418,-0.08495570719242096,-0.04953503981232643,0.03542066738009453,0.5,1,cone_contrastive
nan,nan,nan,0.0067431386560201645,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.09118229150772095,nan,nan,nan,0.9631303546636482,0.08443915285170078,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6876195073127747,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6955001354217529,0.5945314168930054,0.6130240559577942,0.01849263906478882,0.937946030593252,0.007880628108978271,0.5945314168930054,0.6130240559577942,0.01849263906478882,0.75,1,cone_normal_only
0.6795811057090759,0.6605815291404724,-0.018999576568603516,0.4787513315677643,721,881,516,676,capsule,color_shift,-0.08504978567361832,-0.047557562589645386,0.03749222308397293,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48811420798301697,0.5945314168930054,0.6130240559577942,0.01849263906478882,0.9534324166435332,0.009362876415252686,-0.08504978567361832,-0.047557562589645386,0.03749222308397293,0.75,1,cone_contrastive
nan,nan,nan,0.006949683651328087,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.10629770159721375,nan,nan,nan,0.9665138960660511,0.09934801794588566,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6876221895217896,721,881,516,676,capsule,color_shift,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6958403587341309,0.5945378541946411,0.6138343214988708,0.019296467304229736,0.9384012620888725,0.008218169212341309,0.5945378541946411,0.6138343214988708,0.019296467304229736,1.0,1,cone_normal_only
0.6795551776885986,0.6599279642105103,-0.01962721347808838,0.47875943779945374,721,881,516,676,capsule,color_shift,-0.08501725643873215,-0.04609357938170433,0.03892367705702782,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4884801208972931,0.5945378541946411,0.6138343214988708,0.019296467304229736,0.953522495931603,0.009720683097839355,-0.08501725643873215,-0.04609357938170433,0.03892367705702782,1.0,1,cone_contrastive
nan,nan,nan,0.004995422437787056,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.0391484797000885,nan,nan,nan,0.8264993188437508,0.034153057262301445,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6873193979263306,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.692229688167572,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8077846373055806,0.004910290241241455,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.0,1,cone_normal_only
0.6802091002464294,0.6709019541740417,-0.009307146072387695,0.47841954231262207,721,881,516,676,capsule,cutout,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48361581563949585,0.5938299894332886,0.6053345799446106,0.011504590511322021,0.8105116459178174,0.005196273326873779,-0.0863790363073349,-0.06556738913059235,0.020811647176742554,0.0,1,cone_contrastive
nan,nan,nan,0.006399397272616625,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.03740175813436508,nan,nan,nan,0.9385650560295059,0.031002360861748457,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6877813339233398,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6937747597694397,0.5949074625968933,0.6089440584182739,0.014036595821380615,0.9071030817072034,0.0059934258460998535,0.5949074625968933,0.6089440584182739,0.014036595821380615,0.25,1,cone_normal_only
0.679226279258728,0.6659024953842163,-0.013323783874511719,0.4789336621761322,721,881,516,676,capsule,cutout,-0.08431890606880188,-0.056958481669425964,0.027360424399375916,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4857651889324188,0.5949074625968933,0.6089440584182739,0.014036595821380615,0.9262378639488698,0.006831526756286621,-0.08431890606880188,-0.056958481669425964,0.027360424399375916,0.25,1,cone_contrastive
nan,nan,nan,0.006230632308870554,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.03842388838529587,nan,nan,nan,0.9293570540895371,0.032193256076425314,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6877776980400085,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6936852931976318,0.5948987603187561,0.6087342500686646,0.013835489749908447,0.9015920424637549,0.005907595157623291,0.5948987603187561,0.6087342500686646,0.013835489749908447,0.5,1,cone_normal_only
0.6792338490486145,0.6660207509994507,-0.013213098049163818,0.47892963886260986,721,881,516,676,capsule,cutout,-0.08433495461940765,-0.05728650465607643,0.027048449963331223,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48568326234817505,0.5948987603187561,0.6087342500686646,0.013835489749908447,0.9203579475899543,0.0067536234855651855,-0.08433495461940765,-0.05728650465607643,0.027048449963331223,0.5,1,cone_contrastive
nan,nan,nan,0.00641425047069788,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.06763816624879837,nan,nan,nan,0.9579490210459087,0.06122391577810049,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.687667965888977,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6950405240058899,0.5946436524391174,0.6119293570518494,0.017285704612731934,0.9370508519328321,0.007372558116912842,0.5946436524391174,0.6119293570518494,0.017285704612731934,0.75,1,cone_normal_only
0.6796029806137085,0.6626575589179993,-0.01694542169570923,0.478773832321167,721,881,516,676,capsule,cutout,-0.08495941013097763,-0.05072818323969841,0.03423122689127922,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.487321674823761,0.5946436524391174,0.6119293570518494,0.017285704612731934,0.9524334885814183,0.008547842502593994,-0.08495941013097763,-0.05072818323969841,0.03423122689127922,0.75,1,cone_contrastive
nan,nan,nan,0.0063773165456950665,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.0828721895813942,nan,nan,nan,0.9700916579110983,0.07649487303569913,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6876017451286316,721,881,516,676,capsule,cutout,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6957577466964722,0.5944892168045044,0.6136151552200317,0.019125938415527344,0.956256784799042,0.008156001567840576,0.5944892168045044,0.6136151552200317,0.019125938415527344,1.0,1,cone_normal_only
0.6797919869422913,0.6595765352249146,-0.02021545171737671,0.47868821024894714,721,881,516,676,capsule,cutout,-0.08530280739068985,-0.04596135765314102,0.03934144973754883,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48851242661476135,0.5944892168045044,0.6136151552200317,0.019125938415527344,0.9724884891121295,0.009824216365814209,-0.08530280739068985,-0.04596135765314102,0.03934144973754883,1.0,1,cone_contrastive
nan,nan,nan,0.005877951625734568,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.03079846128821373,nan,nan,nan,0.9526546608993963,0.024920509662479162,nan,nan,nan,0.0,1,cosine
nan,nan,nan,0.6874446868896484,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6937145590782166,0.5941235423088074,0.608784556388855,0.014661014080047607,0.9358683625849747,0.006269872188568115,0.5941235423088074,0.608784556388855,0.014661014080047607,0.0,1,cone_normal_only
0.6799713969230652,0.668666660785675,-0.011304736137390137,0.4785521924495697,721,881,516,676,capsule,scratch,-0.08584786206483841,-0.05988209322094917,0.025965768843889236,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.48503437638282776,0.5941235423088074,0.608784556388855,0.014661014080047607,0.9381560374571983,0.006482183933258057,-0.08584786206483841,-0.05988209322094917,0.025965768843889236,0.0,1,cone_contrastive
nan,nan,nan,0.006171092391014099,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.08599952608346939,nan,nan,nan,0.988369179886153,0.07982843369245529,nan,nan,nan,0.25,1,cosine
nan,nan,nan,0.6874399185180664,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6975911259651184,0.5941123962402344,0.6179457902908325,0.023833394050598145,0.9928558554191108,0.010151207447052002,0.5941123962402344,0.6179457902908325,0.023833394050598145,0.25,1,cone_normal_only
0.6798449158668518,0.660304844379425,-0.019540071487426758,0.47858092188835144,721,881,516,676,capsule,scratch,-0.08573246747255325,-0.04235910251736641,0.043373364955186844,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4894123077392578,0.5941123962402344,0.6179457902908325,0.023833394050598145,0.992196861495673,0.010831385850906372,-0.08573246747255325,-0.04235910251736641,0.043373364955186844,0.25,1,cone_contrastive
nan,nan,nan,0.005820444319397211,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.10487399250268936,nan,nan,nan,0.9921974152151025,0.09905354818329215,nan,nan,nan,0.5,1,cosine
nan,nan,nan,0.6874196529388428,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6980072259902954,0.5940644145011902,0.6189318299293518,0.02486741542816162,0.994533738294343,0.010587573051452637,0.5940644145011902,0.6189318299293518,0.02486741542816162,0.5,1,cone_normal_only
0.6798638701438904,0.6581417918205261,-0.021722078323364258,0.47856420278549194,721,881,516,676,capsule,scratch,-0.08579942584037781,-0.0392100028693676,0.04658942297101021,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4901992380619049,0.5940644145011902,0.6189318299293518,0.02486741542816162,0.9948430414474814,0.011635035276412964,-0.08579942584037781,-0.0392100028693676,0.04658942297101021,0.5,1,cone_contrastive
nan,nan,nan,0.005672078114002943,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.0769178569316864,nan,nan,nan,0.9893414208011145,0.07124577881768346,nan,nan,nan,0.75,1,cosine
nan,nan,nan,0.6874021887779236,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.697049617767334,0.5940240621566772,0.6166613698005676,0.02263730764389038,0.9925760576012852,0.0096474289894104,0.5940240621566772,0.6166613698005676,0.02263730764389038,0.75,1,cone_normal_only
0.6798757910728455,0.6602182388305664,-0.019657552242279053,0.47855111956596375,721,881,516,676,capsule,scratch,-0.08585181832313538,-0.043556880205869675,0.0422949381172657,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4891130030155182,0.5940240621566772,0.6166613698005676,0.02263730764389038,0.9929051929503154,0.010561883449554443,-0.08585181832313538,-0.043556880205869675,0.0422949381172657,0.75,1,cone_contrastive
nan,nan,nan,0.005810623988509178,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.06676826626062393,nan,nan,nan,0.9866883363070327,0.060957642272114754,nan,nan,nan,1.0,1,cosine
nan,nan,nan,0.6874303817749023,721,881,516,676,capsule,scratch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.6967458724975586,0.5940901041030884,0.6159372925758362,0.021847188472747803,0.9914094272653933,0.00931549072265625,0.5940901041030884,0.6159372925758362,0.021847188472747803,1.0,1,cone_normal_only
0.6798170804977417,0.6610394716262817,-0.01877760887145996,0.47858235239982605,721,881,516,676,capsule,scratch,-0.08572686463594437,-0.04510220140218735,0.04062466323375702,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/012.png,0.4887267053127289,0.5940901041030884,0.6159372925758362,0.021847188472747803,0.991368621533561,0.010144352912902832,-0.08572686463594437,-0.04510220140218735,0.04062466323375702,1.0,1,cone_contrastive
nan,nan,nan,0.003315056674182415,756,916,200,360,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.0017413768218830228,nan,nan,nan,0.5621110945659096,-0.0015736798522993922,nan,nan,nan,0.0,0,cosine
nan,nan,nan,0.6867735981941223,756,916,200,360,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.6861188411712646,0.5925572514533997,0.591025173664093,-0.0015320777893066406,0.5275498800970757,-0.000654757022857666,0.5925572514533997,0.591025173664093,-0.0015320777893066406,0.0,0,cone_normal_only
0.6812453269958496,0.6821364760398865,0.0008911490440368652,0.4778432250022888,756,916,200,360,capsule,noise_patch,-0.08868815004825592,-0.09111139923334122,-0.0024232491850852966,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.47723811864852905,0.5925572514533997,0.591025173664093,-0.0015320777893066406,0.5643816393260104,-0.0006051063537597656,-0.08868815004825592,-0.09111139923334122,-0.0024232491850852966,0.0,0,cone_contrastive
nan,nan,nan,0.005244355648756027,756,916,200,360,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.06501436978578568,nan,nan,nan,0.9823580456206868,0.05977001413702965,nan,nan,nan,0.25,0,cosine
nan,nan,nan,0.6874601244926453,756,916,200,360,capsule,noise_patch,nan,nan,nan,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.695404589176178,0.5941565632820129,0.6127749085426331,0.018618345260620117,0.9721661936403835,0.007944464683532715,0.5941565632820129,0.6127749085426331,0.018618345260620117,0.25,0,cone_normal_only
0.6796695590019226,0.6598623991012573,-0.019807159900665283,0.4786357283592224,756,916,200,360,capsule,noise_patch,-0.08551286160945892,-0.04708745330572128,0.03842540830373764,/Users/bytedance/Downloads/mvtec_anomaly_detection/capsule/test/good/013.png,0.4882309138774872,0.5941565632820129,0.6127749085426331,0.018618345260620117,0.9822932211714701,0.00959518551826477,-0.08551286160945892,-0.04708745330572128,0.03842540830373764,0.25,0,cone_contrastive
